OBJECTID,EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,REGION_CODE,ADO_CODE,STATE_NAME,COUNTY_NAME,COUNTY_ASSOC_STATE,ARPT_NAME,OWNERSHIP_TYPE_CODE,FACILITY_USE_CODE,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,SURVEY_METHOD_CODE,ELEV,ELEV_METHOD_CODE,MAG_VARN,MAG_HEMIS,MAG_VARN_YEAR,TPA,CHART_NAME,DIST_CITY_TO_AIRPORT,DIRECTION_CODE,ACREAGE,RESP_ARTCC_ID,COMPUTER_ID,ARTCC_NAME,FSS_ON_ARPT_FLAG,FSS_ID,FSS_NAME,PHONE_NO,TOLL_FREE_NO,ALT_FSS_ID,ALT_FSS_NAME,ALT_TOLL_FREE_NO,NOTAM_ID,NOTAM_FLAG,ACTIVATION_DATE,ARPT_STATUS,FAR_139_TYPE_CODE,FAR_139_CARRIER_SER_CODE,ARFF_CERT_TYPE_DATE,NASP_CODE,ASP_ANLYS_DTRM_CODE,CUST_FLAG,LNDG_RIGHTS_FLAG,JOINT_USE_FLAG,MIL_LNDG_FLAG,INSPECT_METHOD_CODE,INSPECTOR_CODE,LAST_INSPECTION,LAST_INFO_RESPONSE,FUEL_TYPES,AIRFRAME_REPAIR_SER_CODE,PWR_PLANT_REPAIR_SER,BOTTLED_OXY_TYPE,BULK_OXY_TYPE,LGT_SKED,BCN_LGT_SKED,TWR_TYPE_CODE,SEG_CIRCLE_MKR_FLAG,BCN_LENS_COLOR,LNDG_FEE_FLAG,MEDICAL_USE_FLAG,ARPT_PSN_SOURCE,POSITION_SRC_DATE,ARPT_ELEV_SOURCE,ELEVATION_SRC_DATE,CONTR_FUEL_AVBL,TRNS_STRG_BUOY_FLAG,TRNS_STRG_HGR_FLAG,TRNS_STRG_TIE_FLAG,OTHER_SERVICES,WIND_INDCR_FLAG,ICAO_ID,MIN_OP_NETWORK,USER_FEE_FLAG,CTA,x,y
17743,2025/11/27,26384.12,A,WA,R49,REPUBLIC,US,ANM,SEA,WASHINGTON,FERRY,WA,FERRY COUNTY,PU,PU,48,43,5.541,N,48.71820583,118,39,23.297,W,-118.65647138,E,2522,E,20,E,1985,800,SEATTLE,6,NE,,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1974/10,O,,,,,NO OBJECTION,N,N,,,S,S,2025/07/23,1981/09/10,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,N,WG,N,,STATE,2005/07/26,STATE,2005/07/26,,,,Y,,Y-L,,N,,,-13208777.9733,6227181.382
17749,2025/11/27,26386.1,A,WA,RLD,RICHLAND,US,ANM,SEA,WASHINGTON,BENTON,WA,RICHLAND,PU,PU,46,18,20.302,N,46.30563944,119,18,15.082,W,-119.30418944,E,394.3,S,17,E,2005,800,SEATTLE,2,NW,564,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1950/10,O,,,,NGPY,NO OBJECTION,N,N,N,Y,S,S,2025/08/06,,"100LL,A",MAJOR,MAJOR,NONE,HIGH,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2020/02/27,3RD PARTY SURVEY,2020/02/27,,,,Y,"AMB,GLD,INSTR,RNTL",Y-L,KRLD,Y,,,-13280881.618,5829464.1675
17750,2025/11/27,26386.6,A,WA,4S6,RIMROCK,US,ANM,SEA,WASHINGTON,YAKIMA,WA,TIETON STATE,PU,PU,46,38,15.185,N,46.63755138,121,7,26.324,W,-121.12397888,E,2964,E,20,E,1985,,SEATTLE,2,S,15,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1951/07,O,,,,S1,NOT ANALYZED,N,N,N,Y,S,S,2024/07/02,,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,STATE,2005/07/29,STATE,2005/07/29,,,,Y,,Y,,N,,,-13483459.6518,5883112.6036
17753,2025/11/27,26388.,A,WA,33S,RITZVILLE,US,ANM,SEA,WASHINGTON,ADAMS,WA,PRU FLD,PU,PU,47,7,24.43,N,47.12345277,118,23,21.58,W,-118.38932777,E,1801,S,19,E,1985,,SEATTLE,1,W,30,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1945/10,O,,,,N,NOT ANALYZED,N,N,N,N,S,S,2025/07/24,1982/08/24,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,N,WG,N,,ADO,2010/02/28,ADO,2010/02/28,,,,Y,AGRI,Y-L,,N,,,-13179039.6827,5962248.0381
17755,2025/11/27,26388.63,C,WA,W39,ROCHE HARBOR,US,ANM,SEA,WASHINGTON,SAN JUAN,WA,ROCHE HARBOR,PR,PU,48,36,29.357,N,48.60815472,123,9,34.673,W,-123.15963138,E,0,E,21,E,1985,,SEATTLE,0,SW,,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1965/02,O,,,,,NO OBJECTION,,,N,N,S,S,2023/09/06,1980/08/26,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,,,,,,N,,,,N,,N,,,-13710067.4515,6208633.1137
17757,2025/11/27,26388.8,A,WA,8W9,ROCHESTER,US,ANM,SEA,WASHINGTON,THURSTON,WA,R & K SKYRANCH,PR,PU,46,49,57.658,N,46.83268277,123,5,29.107,W,-123.09141861,E,149,S,20,E,1985,850,SEATTLE,1,N,22,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1971/10,O,,,,,CONDL,N,N,,,S,S,2025/06/16,,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,,,,,,,,,,N,,Y,,N,,,-13702474.0407,5914806.2764
17758,2025/11/27,26389.1,A,WA,72S,ROSALIA,US,ANM,SEA,WASHINGTON,WHITMAN,WA,ROSALIA MUNI,PU,PU,47,14,11.6442,N,47.23656783,117,25,16.9628,W,-117.42137855,E,2170,E,19,E,1985,,SEATTLE,2,W,27,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1961/01,O,,,,N,NOT ANALYZED,N,N,N,N,S,S,2025/07/23,,,,,,,SEE RMK,SS-SR,NON-ATCT,Y-L,WG,N,,ADO,2010/07/27,ADO,2010/07/27,,,,Y,AGRI,Y,,N,,,-13071288.0684,5980773.8121
17759,2025/11/27,26389.4,C,WA,W49,ROSARIO,US,ANM,SEA,WASHINGTON,SAN JUAN,WA,ROSARIO,PR,PU,48,38,44.373,N,48.64565916,122,52,4.658,W,-122.86796055,E,0,E,21,E,1985,,SEATTLE,0,S,,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1948/01,O,,,,,NOT ANALYZED,,,,,S,S,2024/08/14,1980/08/30,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,OWNER,,OWNER,,,N,,,,N,,N,,,-13677598.8032,6214949.6508
17765,2025/11/27,26393.,C,WA,0W0,SEATTLE,US,ANM,SEA,WASHINGTON,KING,WA,SEATTLE SEAPLANES,PR,PU,47,37,39.353,N,47.62759805,122,19,54.457,W,-122.33179361,E,14,E,21,E,1980,,SEATTLE,1,N,600,ZSE,ZCS,SEATTLE,,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1986/04,O,,,,,NOT ANALYZED,,,,,S,S,2023/08/17,1986/04/05,,MINOR,MINOR,,,,,NON-ATCT,N,,,,,,,,,,,,"CHTR,INSTR",Y,,N,,,-13617912.9725,6045122.5285
17776,2025/11/27,26395.,A,WA,SEA,SEATTLE,US,ANM,SEA,WASHINGTON,KING,WA,SEATTLE-TACOMA INTL,PU,PU,47,26,59.6,N,47.44988888,122,18,42.4,W,-122.31177777,E,432.3,S,16,E,2020,,SEATTLE,10,S,2500,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1944/01,O,I E,S,1973/05,NGY3,NOT ANALYZED,N,Y,N,Y,F,F,2020/01/29,,"A,A1",NONE,NONE,NONE,NONE,SS-SR,SS-SR,ATCT,N,WG,Y,,3RD PARTY SURVEY,2015/07/29,3RD PARTY SURVEY,2015/07/29,,,,Y,"AFRT,CARGO,CHTR",Y-L,KSEA,N,,,-13615684.8194,6015819.0622
17777,2025/11/27,26395.5,C,WA,W55,SEATTLE,US,ANM,SEA,WASHINGTON,KING,WA,KENMORE AIR,PR,PU,47,37,44.353,N,47.62898694,122,20,19.456,W,-122.33873777,E,14,E,20,E,1985,,SEATTLE,1,N,3,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1947/09,O,,,,,NOT ANALYZED,N,Y,N,N,S,S,2023/08/17,,,,,NONE,NONE,,,NON-ATCT,N,,N,,OWNER,,OWNER,,,,,,CHTR,Y,,N,,,-13618685.9928,6045351.9422
17778,2025/11/27,26396.,A,WA,BFI,SEATTLE,US,ANM,SEA,WASHINGTON,KING,WA,BOEING FLD/KING COUNTY INTL,PU,PU,47,31,47.9,N,47.52997222,122,18,7,W,-122.30194444,E,21.6,S,15,E,2020,,SEATTLE,4,S,634,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,BFI,Y,1938/11,O,IV C,U,1974/01,NGPY3,NOT ANALYZED,Y,N,N,Y,F,F,2025/05/30,,"100LL,A",MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,SEE RMK,SS-SR,ATCT,N,WG,Y,,3RD PARTY SURVEY,2016/02/02,3RD PARTY SURVEY,2016/02/02,,,Y,Y,"AFRT,AMB,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES,SURV",Y-L,KBFI,N,,,-13614590.1781,6029012.1631
17782,2025/11/27,26401.,A,WA,11S,SEKIU,US,ANM,SEA,WASHINGTON,CLALLAM,WA,SEKIU,PU,PU,48,15,58.019,N,48.26611638,124,18,50.273,W,-124.31396472,E,355,E,21,E,1985,,SEATTLE,0,NW,25,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1963/02,O,,,,,NOT ANALYZED,,,,,S,S,2024/05/16,1980/09/18,,NONE,NONE,NONE,NONE,SS-SR,SS-SR,NON-ATCT,N,WG,N,,STATE,2002/07/10,STATE,2002/07/10,,,,Y,,Y-L,,N,,,-13838567.2511,6151241.859
17792,2025/11/27,26402.1,A,WA,W28,SEQUIM,US,ANM,SEA,WASHINGTON,CLALLAM,WA,SEQUIM VALLEY,PR,PU,48,5,52.52,N,48.09792222,123,11,16.515,W,-123.18792083,E,151,S,21,E,1985,,SEATTLE,4,NW,150,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1983/12,O,,,,,CONDL,,,,,S,S,2023/07/17,1985/05/26,100LL,NONE,NONE,NONE,NONE,SS-SR,SS-SR,NON-ATCT,Y-L,WG,Y,,,,,,,,,Y,CHTR,Y,,N,,,-13713216.6187,6123161.0916
17798,2025/11/27,26405.,A,WA,SHN,SHELTON,US,ANM,SEA,WASHINGTON,MASON,WA,SANDERSON FLD,PU,PU,47,14,0.8,N,47.23355555,123,8,51.2,W,-123.14755555,E,272.9,S,15,E,2020,,SEATTLE,3,NW,1054,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SHN,Y,1938/12,O,,,,NGPY,NOT ANALYZED,N,N,N,Y,S,S,2024/06/10,1982/10/01,"100LL,A",MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2010/02/04,3RD PARTY SURVEY,2010/02/04,,,,Y,"CHTR,INSTR,PAJA,RNTL",Y-L,KSHN,N,,,-13708723.1763,5980279.9545
17801,2025/11/27,26408.,A,WA,8W5,SILVERDALE,US,ANM,SEA,WASHINGTON,KITSAP,WA,APEX AIRPARK,PR,PU,47,39,23.155,N,47.65643194,122,43,59.445,W,-122.73317916,E,525,E,21,E,1975,,SEATTLE,2,NW,16,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1947/08,O,,,,,NO OBJECTION,N,N,N,N,2,S,2023/07/27,2008/11/25,,MAJOR,MAJOR,NONE,NONE,SS-SR,SS-SR,NON-ATCT,Y,WG,N,,FAA,2012/05/21,,,,,,Y,,Y,,N,,,-13662595.0075,6049886.496
17805,2025/11/27,26409.,A,WA,S88,SKYKOMISH,US,ANM,SEA,WASHINGTON,KING,WA,SKYKOMISH STATE,PU,PU,47,42,39.368,N,47.71093555,121,20,20.603,W,-121.33905638,E,1002,E,20,E,1985,,SEATTLE,1,E,35,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1949/10,O,,,,1,NOT ANALYZED,N,N,N,N,S,S,2025/06/06,1980/08/27,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,STATE,2000/07/29,STATE,2000/07/29,,,,Y,,Y,,N,,,-13507401.9696,6058898.835
17806,2025/11/27,26411.,A,WA,S43,SNOHOMISH,US,ANM,SEA,WASHINGTON,SNOHOMISH,WA,HARVEY FLD,PR,PU,47,54,17.5249,N,47.90486802,122,6,9.877,W,-122.10274361,E,22.8,S,17,E,2010,984,SEATTLE,1,SW,145,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1945/12,O,,,,N,NOT ANALYZED,N,N,N,Y,S,S,2023/07/20,,"100LL,A",MAJOR,MAJOR,NONE,NONE,SS-SR,,NON-ATCT,N,,N,,3RD PARTY SURVEY,2016/06/30,3RD PARTY SURVEY,2016/06/30,,,Y,Y,"CHTR,INSTR,PAJA,RNTL,SALES",Y,,N,,,-13592415.2431,6091042.8302
17808,2025/11/27,26412.,A,WA,2S9,SOUTH BEND/RAYMOND/,US,ANM,SEA,WASHINGTON,PACIFIC,WA,WILLAPA HARBOR,PU,PU,46,41,51.434,N,46.69762055,123,49,24.179,W,-123.82338305,E,13,E,20,E,1985,,SEATTLE,2,NW,147,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1948/11,O,,,,13,NOT ANALYZED,N,N,N,N,S,S,2023/07/28,,,NONE,NONE,NONE,NONE,SEE RMK,SEE RMK,NON-ATCT,N,WG,N,,STATE,2005/08/01,STATE,2005/08/01,,,,Y,,Y,,N,,,-13783955.9494,5892856.9615
17811,2025/11/27,26414.1,A,WA,3B8,SPANAWAY,US,ANM,SEA,WASHINGTON,PIERCE,WA,SHADY ACRES,PR,PU,47,4,13.4,N,47.07038888,122,22,15.9,W,-122.37108333,E,445,E,20,E,1985,,SEATTLE,3,SE,10,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1963/01,O,,,,,CONDL,N,N,,,S,S,2023/09/19,,,NONE,NONE,NONE,NONE,SS-SR,,NON-ATCT,N,,N,,NACO,1992/12/14,NACO,1992/12/14,,,,Y,,Y,,N,,,-13622286.6841,5953570.9069
17814,2025/11/27,26416.,A,WA,GEG,SPOKANE,US,ANM,SEA,WASHINGTON,SPOKANE,WA,SPOKANE INTL,PU,PU,47,37,8.5,N,47.61902777,117,32,6.8,W,-117.53522222,E,2385,S,14,E,2020,,SEATTLE,5,SW,6140,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,GEG,Y,1943/08,O,I C,S,1973/05,NGPY,NOT ANALYZED,N,Y,N,Y,F,F,2024/03/22,,"100,100LL,A",MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,,SS-SR,ATCT-TRACON,N,WG,N,,3RD PARTY SURVEY,2012/03/01,3RD PARTY SURVEY,2012/03/01,,,Y,Y,"AFRT,AVNCS,CARGO,INSTR,RNTL,SALES",Y-L,KGEG,Y,,,-13083961.0878,6043707.044
17824,2025/11/27,26417.,A,WA,SFF,SPOKANE,US,ANM,SEA,WASHINGTON,SPOKANE,WA,FELTS FLD,PU,PU,47,40,58.586,N,47.68294055,117,19,20.734,W,-117.32242611,E,1956.7,S,16,E,2010,,SEATTLE,4,NE,416,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SFF,Y,1937/10,O,,,,NGY3,NOT ANALYZED,N,Y,N,Y,S,S,2024/07/17,,"100LL,A1+",MAJOR,MAJOR,HIGH/LOW,,SEE RMK,SS-SR,ATCT,Y,WG,N,,3RD PARTY SURVEY,2017/10/24,3RD PARTY SURVEY,2017/10/24,,,,Y,"AMB,AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KSFF,N,,-15C,-13060272.7332,6054268.5998
17828,2025/11/27,26424.3,A,WA,13W,STANWOOD,US,ANM,SEA,WASHINGTON,ISLAND,WA,CAMANO ISLAND AIRFIELD,PR,PU,48,15,25,N,48.25694444,122,26,10.3,W,-122.43619444,E,145,E,21,E,1985,,SEATTLE,3,NW,16,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1964/01,O,,,,,NO OBJECTION,N,N,N,N,S,S,2023/08/16,1980/08/28,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,,,FAA-EST,2010/07/09,,,,,,Y,,Y,,N,,,-13629534.8197,6149708.1841
17830,2025/11/27,26424.5,A,WA,16W,STARBUCK,US,ANM,SEA,WASHINGTON,COLUMBIA,WA,LITTLE GOOSE LOCK AND DAM,PU,PU,46,35,2.2,N,46.58394444,118,0,12.9,W,-118.00358333,E,681,S,19,E,1985,,SEATTLE,7,NE,,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1966/02,O,,,,,NO OBJECTION,,,N,N,S,S,2025/05/29,1980/08/27,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,FAA-EST,2010/08/24,,,,,,Y,,Y,,N,,,-13136098.8081,5874425.6722
17831,2025/11/27,26425.,A,WA,6S9,STEHEKIN,US,ANM,SEA,WASHINGTON,CHELAN,WA,STEHEKIN STATE,PU,PU,48,20,44.8,N,48.34577777,120,43,14.9,W,-120.72080555,E,1230,E,20,E,1985,,SEATTLE,3,NW,,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1961/06,O,,,,,NOT ANALYZED,,,N,N,2,S,2025/08/20,1983/08/29,,NONE,NONE,NONE,NONE,,,NON-ATCT,N,,N,,FAA-EST,2011/12/08,,,,,,Y,,Y,,N,,,-13438578.602,6164573.9342
17835,2025/11/27,26428.,A,WA,1S5,SUNNYSIDE,US,ANM,SEA,WASHINGTON,YAKIMA,WA,SUNNYSIDE MUNI,PU,PU,46,19,37.46,N,46.32707222,119,58,13.304,W,-119.97036222,E,768,S,19,E,1985,,SEATTLE,2,E,81,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,1S5,Y,1947/05,O,,,,NGY,NOT ANALYZED,N,N,N,Y,S,S,2025/08/06,,100LL,,,NONE,NONE,,SS-SR,NON-ATCT,Y,WG,N,,3RD PARTY SURVEY,2021/12/07,3RD PARTY SURVEY,2021/12/07,,,,Y,AGRI,Y-L,,N,,,-13355039.6326,5832918.5892
17841,2025/11/27,26434.4,A,WA,TIW,TACOMA,US,ANM,SEA,WASHINGTON,PIERCE,WA,TACOMA NARROWS,PU,PU,47,16,4.6,N,47.26794444,122,34,41.2,W,-122.57811111,E,294.8,S,20,E,1990,1000,SEATTLE,4,W,644,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,TIW,Y,,O,,,,NGY,NO OBJECTION,N,Y,N,Y,S,S,2023/09/20,,"100LL,A",MAJOR,MAJOR,LOW,,SEE RMK,SS-SR,ATCT,Y,WG,N,,3RD PARTY SURVEY,2017/03/15,3RD PARTY SURVEY,2017/03/15,,,Y,Y,"AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KTIW,Y,,,-13645332.9112,5985919.6185
17843,2025/11/27,26436.,A,WA,73S,TEKOA,US,ANM,SEA,WASHINGTON,WHITMAN,WA,WILLARD FLD,PU,PU,47,14,7.922,N,47.23553388,117,2,37.499,W,-117.04374972,E,2520,E,19,E,1985,,SEATTLE,2,NE,25,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1945/10,O,,,,,NOT ANALYZED,N,N,N,N,S,S,2025/07/21,,100LL,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,N,WG,N,,STATE,2005/08/01,STATE,2005/08/01,,,N,Y,,Y,,N,,,-13029250.6194,5980604.2948
17846,2025/11/27,26437.,A,WA,TDO,TOLEDO,US,ANM,SEA,WASHINGTON,LEWIS,WA,ED CARLSON MEML FLD/SOUTH LEWIS COUNTY,PU,PU,46,28,37.809,N,46.47716916,122,48,23.313,W,-122.80647583,E,373.9,S,17,E,2010,800,SEATTLE,3,N,95,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,TDO,Y,1941/10,O,,,,N3,NOT ANALYZED,N,N,N,N,S,S,2024/07/09,,100LL,MINOR,MINOR,NONE,NONE,SEE RMK,SS-SR,NON-ATCT,N,WG,N,,3RD PARTY SURVEY,2022/10/11,3RD PARTY SURVEY,2022/10/11,,,,Y,"GLD,INSTR,PAJA",Y-L,KTDO,N,,,-13670754.3555,5857148.4415
17847,2025/11/27,26438.,A,WA,W01,TONASKET,US,ANM,SEA,WASHINGTON,OKANOGAN,WA,TONASKET MUNI,PU,PU,48,43,29.526,N,48.72486833,119,27,56.285,W,-119.46563472,E,1311,E,20,E,1985,,SEATTLE,2,NW,100,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1990/07,O,,,,,NO OBJECTION,,,,,S,S,2024/05/01,1990/03/09,,,,,,SEE RMK,,NON-ATCT,Y,WG,,,STATE,2005/07/29,STATE,2005/07/29,,,,Y,,Y-L,,N,,,-13298853.6243,6228305.5968
17856,2025/11/27,26440.,A,WA,2S0,TWISP,US,ANM,SEA,WASHINGTON,OKANOGAN,WA,TWISP MUNI,PU,PU,48,21,2.107,N,48.35058527,120,5,38.223,W,-120.09395083,E,1602,E,20,E,1985,,SEATTLE,1,SE,40,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1945/10,O,,,,,NOT ANALYZED,N,N,N,N,S,S,2024/05/21,,,NONE,NONE,,,SEE RMK,SEE RMK,NON-ATCT,N,WG,N,,STATE,2005/07/29,STATE,2005/07/29,,,,Y,INSTR,Y,,N,,,-13368797.4537,6165379.1804
17858,2025/11/27,26444.,A,WA,VUO,VANCOUVER,US,ANM,SEA,WASHINGTON,CLARK,WA,PEARSON FLD,PU,PU,45,37,13.629,N,45.6204525,122,39,23.358,W,-122.65648833,E,28.6,S,16,E,2015,1000,SEATTLE,2,SW,82,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,VUO,Y,1939/01,O,,,,NGPY,NO OBJECTION,N,N,N,Y,S,S,2023/08/01,,100LL,MAJOR,MAJOR,,LOW,SEE RMK,,NON-ATCT,Y,,N,,NGS,2012/10/19,NGS,2012/10/19,,,,Y,"AVNCS,INSTR,RNTL",Y-L,KVUO,N,,,-13654057.8234,5719733.6906
17863,2025/11/27,26444.4,A,WA,W56,VANCOUVER,US,ANM,SEA,WASHINGTON,CLARK,WA,FLY FOR FUN,PR,PU,45,41,14.208,N,45.68728,122,31,18.671,W,-122.52185305,E,297,E,19,E,1985,,SEATTLE,4,NE,15,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1991/07,O,,,,,NO OBJECTION,,,,,S,S,2023/08/24,1991/06/10,,,,,,,,NON-ATCT,N,,,,STATE,2002/06/26,NACO,1992/01/13,,,N,Y,,Y,,N,,,-13639070.2926,5730376.4616
17866,2025/11/27,26448.,A,WA,2S1,VASHON,US,ANM,SEA,WASHINGTON,KING,WA,VASHON MUNI,PU,PU,47,27,30.919,N,47.45858861,122,28,37.099,W,-122.47697194,E,316,S,20,E,1985,983,SEATTLE,1,NW,20,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1949/10,O,,,,N,NOT ANALYZED,N,N,N,N,S,S,2023/06/22,,,,,NONE,NONE,SS-SR,,NON-ATCT,N,,N,,STATE,2005/08/01,STATE,2005/08/01,,,,Y,INSTR,Y-L,,N,,,-13634074.1503,6017251.3009
17871,2025/11/27,26450.,A,WA,ALW,WALLA WALLA,US,ANM,SEA,WASHINGTON,WALLA WALLA,WA,WALLA WALLA RGNL,PU,PU,46,5,33.15,N,46.09254166,118,17,2.697,W,-118.2840825,E,1194.4,S,14,E,2025,,SEATTLE,3,NE,3000,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,ALW,Y,1937/10,O,I A,S,1973/05,NGP3,NOT ANALYZED,N,N,N,Y,F,F,2025/06/27,,"100LL,A",MAJOR,MAJOR,,LOW,SEE RMK,SS-SR,ATCT,N,WG,N,,3RD PARTY SURVEY,2018/01/18,3RD PARTY SURVEY,2018/01/18,,,Y,Y,"AFRT,AGRI,AMB,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KALW,N,,,-13167323.8328,5795191.5082
17877,2025/11/27,26454.,A,WA,2S4,WARDEN,US,ANM,SEA,WASHINGTON,GRANT,WA,WARDEN,PU,PU,46,57,56.9348,N,46.96581522,119,3,58.7942,W,-119.06633172,E,1276,E,19,E,1985,,SEATTLE,1,W,10,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1964/11,O,,,,,NOT ANALYZED,N,N,N,N,S,S,2025/07/08,,,NONE,NONE,NONE,NONE,SS-SR,SS-SR,NON-ATCT,N,WG,N,,FAA-EST,2006/10/26,STATE,2005/07/28,,,,Y,AGRI,Y-L,,N,,,-13254403.4177,5936496.0302
17886,2025/11/27,26457.,A,WA,2S5,WATERVILLE,US,ANM,SEA,WASHINGTON,DOUGLAS,WA,WATERVILLE,PU,PU,47,39,21.616,N,47.65600444,120,3,23.266,W,-120.05646277,E,2645,E,20,E,1985,,SEATTLE,1,NE,20,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1952/05,O,,,,,NOT ANALYZED,N,N,N,N,S,S,2025/08/21,,,NONE,NONE,NONE,NONE,SS-SR,SS-SR,NON-ATCT,N,WG,N,,STATE,2002/06/10,STATE,2005/08/01,,,,Y,AGRI,Y-L,,N,,,-13364624.302,6049815.8448
